,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
693,Bloem / Λουλούδι / Virág,Bloem / Λουλούδι / Virág,Michiel Borstlap,750Jl3yiwbpx0HgF2hjGH5,2022-05-13,40,106506,0.375,0.995,0.0306,0.9470000000000001,0.0825,0.243,-26.635,0.0429,129.875,7,1,calm
424,Summertime,Summertime,Lee Wilson,43UpHgzkyVG1sEdb8YkrEc,2021-06-18,31,231312,0.748,0.000183,0.75,0.0626,0.046,0.7340000000000001,-7.115,0.052000000000000005,121.98,2,4,happy
454,Carried Away,Gossamer,Passion Pit,52a6VcF23v5HB7KfDEmBHq,2012-07-23,59,221973,0.772,0.0176,0.826,8.56e-06,0.38299999999999995,0.871,-5.135,0.0344,119.995,0,4,happy
442,Good Times!,Good Times!,In Paradise,4KMiZnTut79zX0tvh3xHjW,2019-08-30,48,197155,0.713,0.018000000000000002,0.635,0.0,0.336,0.8029999999999999,-5.263,0.0364,116.055,8,4,happy
222,California Sun,California Sun,Trinity Bliss,5emwpEVGxpxXg2EKC99nkr,2022-08-29,40,213128,0.39,0.601,0.428,0.0,0.128,0.31,-7.355,0.0385,90.223,4,4,happy
2,Fighter,Stripped,Christina Aguilera,7nXq1vaZiz7PdbfojpPjW5,2002-07-19,68,245960,0.435,0.235,0.92,0.00035299999999999996,0.552,0.45,-1.357,0.201,188.899,4,4,angry
184,abcdefu (angrier),abcdefu (angrier),GAYLE,1EQFOouqdKYdpbNoOHRVO2,2021-09-24,72,159836,0.6709999999999999,0.0658,0.599,0.0,0.10099999999999999,0.44799999999999995,-6.18,0.0405,121.84899999999999,4,3,angry
333,Dynamite,BE,BTS,4saklk6nie3yiGePpBwUoc,2020-11-20,13,199053,0.746,0.0112,0.765,0.0,0.0936,0.737,-4.41,0.0993,114.044,6,4,happy
736,Temple White,Underwater,Ludovico Einaudi,7elLKWtTEMCbOmYZ37ci9r,2022-01-21,65,264844,0.303,0.991,0.00958,0.953,0.109,0.212,-28.555999999999997,0.054000000000000006,72.204,8,5,calm
431,The Judge,Blurryface,Twenty One Pilots,1lguQJjlNrIOoOylYVZN3M,2015-05-15,66,297760,0.423,0.177,0.797,0.0,0.13699999999999998,0.5920000000000001,-4.659,0.124,82.617,0,4,happy
474,The Climb,The Time Of Our Lives (International Version),Miley Cyrus,5x5JM1BSB6vollcIzDocqT,2009-01-01,74,234520,0.336,0.0635,0.602,0.0,0.141,0.299,-6.354,0.0325,161.01,4,4,depress
501,Diana,Midnight Memories (Deluxe),One Direction,6twW4ma6w0mOeejejPK0nY,2013-11-25,66,184666,0.5489999999999999,0.0604,0.868,0.0,0.13699999999999998,0.755,-4.319,0.0614,171.96,2,4,depress
322,Shut Up and Dance,TALKING IS HARD (Expanded Edition),WALK THE MOON,0kzw2tRyuL9rzipi5ntlIy,2014-12-02,64,199080,0.578,0.00701,0.866,0.0,0.257,0.619,-3.804,0.0619,128.03799999999998,1,4,happy
71,S&M,Loud (Japan Version),Rihanna,7ySUcLPVX7KudhnmNcgY2D,2010-01-01,78,243600,0.769,0.0105,0.684,0.000125,0.0887,0.835,-5.019,0.0411,127.97200000000001,1,4,angry
232,Easy,Easy,Nicky Romero,4VVzgTike7FW8OiUIDN7hk,2022-07-01,60,149516,0.6890000000000001,0.00677,0.8220000000000001,0.000134,0.121,0.6729999999999999,-6.678,0.043,123.984,0,4,happy
382,Sit Next to Me - Stereotypes Remix,Sit Next to Me (Stereotypes Remix),Foster The People,4v0CuFW0bEMBQ1gRn2mB3X,2018-02-23,55,190720,0.68,0.17300000000000001,0.738,0.00036,0.37,0.675,-4.881,0.0331,105.015,6,4,happy
116,Shut Up and Let Me Go,We Started Nothing,The Ting Tings,6tN0t7Y1bFI1ZU98Ou8Z3i,2008-07-29,41,171226,0.852,0.0109,0.927,0.00268,0.054000000000000006,0.887,-4.497,0.0581,107.993,7,4,angry
373,Something Real,Something Real,Liz Cass,0H2QyBW6HWfLpxie5oaPFm,2022-09-22,27,197397,0.718,0.00896,0.868,0.000133,0.233,0.396,-5.997999999999999,0.039,122.00200000000001,2,4,happy
493,Head Above Water,Head Above Water,Avril Lavigne,7gY3cyGcB2wnk2xDXiA0pe,2019-02-15,67,220850,0.578,0.0112,0.6940000000000001,0.0,0.102,0.268,-5.351,0.0706,129.921,5,4,depress
670,Dionysos,Dionysos,Rainmaker,1vqvwJWlfBjm2AscijPj9f,2022-08-12,29,182276,0.45299999999999996,0.983,0.187,0.965,0.10400000000000001,0.28300000000000003,-23.408,0.048,84.21,11,4,calm
717,O,O,Ward Dhoore,0e7clPAilf8eHxniTElPms,2022-03-29,27,179002,0.426,0.991,0.0254,0.951,0.0978,0.24600000000000002,-28.77,0.035,53.82899999999999,6,4,calm
607,Sad Forever,~how i'm feeling~,Lauv,1DVWkJEjgVStgU2EbR9vpz,2020-03-06,61,203520,0.747,0.456,0.488,0.0,0.0799,0.358,-8.939,0.0607,122.023,5,4,depress
104,Billie Jean,Thriller 25 Super Deluxe Edition,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,1982-11-30,85,293826,0.92,0.0236,0.654,0.0153,0.036000000000000004,0.847,-3.051,0.0401,117.046,11,4,angry
280,You for Me,You for Me,Sigala,73QyyUMMvtNELmULI4FOsp,2021-07-02,74,175435,0.733,0.0481,0.8859999999999999,1.81e-06,0.191,0.696,-1.8559999999999999,0.0426,126.031,2,4,happy
410,Sleepyhead,Manners,Passion Pit,4prEPl61C8qZpeo3IkYSMl,2009,66,174760,0.568,0.0892,0.7190000000000001,1.84e-06,0.233,0.539,-5.406000000000001,0.0354,106.036,8,4,happy
318,Riding Through The City (Slowed + Reverb),Riding Through The City (Slowed + Reverb),J Alive,2eCRCkBYQb4THBP0b08VOK,2022-09-16,28,207133,0.75,0.0918,0.66,0.0,0.138,0.59,-6.955,0.0363,97.93799999999999,1,4,happy
763,One More Time,One More Time,Oscar Pascasio,3xF11oSmkNKgpKCYsOALOa,2021-10-01,31,111363,0.47,0.996,0.0223,0.879,0.111,0.324,-28.009,0.0655,77.047,10,4,calm
323,Promises (with Sam Smith),Promises (with Sam Smith),Calvin Harris,5N5k9nd479b1xpDZ4usjrg,2018-08-17,77,213309,0.7809999999999999,0.0119,0.768,4.91e-06,0.325,0.486,-5.9910000000000005,0.0394,123.07,11,4,happy
153,Don’t Blame Me,reputation,Taylor Swift,1R0a2iXumgCiFb7HEZ7gUE,2017-11-10,88,236413,0.615,0.106,0.534,1.76e-05,0.0607,0.193,-6.718999999999999,0.0386,135.917,9,4,angry
20,you broke me first,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,2020-04-17,84,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,angry
164,Good In Goodbye,Life Support,Madison Beer,4y3g40TWe7fCWCayJZuGvw,2021-02-26,67,141949,0.6579999999999999,0.433,0.698,0.0,0.174,0.456,-5.95,0.177,139.054,11,4,angry
429,Time of Our Lives - Radio Edit,Feel Good Friday,Various Artists,0BBLIc1LYjA5yNsD1t6Fp5,2018-11-23,52,214080,0.7140000000000001,0.0946,0.706,0.0,0.7,0.812,-9.144,0.0727,124.036,1,4,happy
700,Small Steps,RISE,Ron Adelaar,5zLgSGnyuV30B7vvgKk8yZ,2022-05-20,35,170613,0.439,0.983,0.0563,0.937,0.10099999999999999,0.218,-25.77,0.0304,120.82600000000001,5,4,calm
208,she's all i wanna be,she's all i wanna be,Tate McRae,0IuVhCflrQPMGRrOyoY5RW,2022-02-04,80,206772,0.614,0.0134,0.644,7.07e-06,0.11699999999999999,0.6509999999999999,-5.372000000000001,0.0426,160.036,2,4,angry
639,Peter Pan Was Right,Peter Pan Was Right,Anson Seabra,2At18rPHOuTEjGEppwGV0A,2022-04-29,73,192497,0.6609999999999999,0.223,0.517,0.0,0.11599999999999999,0.24100000000000002,-7.74,0.0406,84.014,5,4,depress
307,Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,45hOioMDJktr86iKDHC8gr,2007-04-17,76,216600,0.56,0.000722,0.9590000000000001,0.000221,0.209,0.669,-2.4330000000000003,0.102,163.983,7,4,happy
589,On My Way,On My Way,Alan Walker,4n7jnSxVLd8QioibtTDBDq,2019-03-21,75,193797,0.509,0.0209,0.6890000000000001,0.0,0.301,0.297,-4.928999999999999,0.102,170.08700000000002,1,4,depress
685,Hammered,Hammered,Rimer London,2SusYwaMDnLFcRgr7Xk7tD,2022-06-10,28,166485,0.359,0.925,0.0174,0.898,0.129,0.136,-26.189,0.0367,66.972,0,3,calm
355,Your Body Is a Wonderland,Room For Squares,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,2001-08-16,75,249626,0.647,0.0206,0.7290000000000001,0.0489,0.134,0.687,-6.251,0.0236,94.01,5,4,happy
265,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,5K6Ssv4Z3zRvxt0P6EKUAP,2021-05-20,80,183725,0.595,0.21600000000000003,0.784,0.0,0.0608,0.479,-4.878,0.102,124.111,1,4,happy
450,Take My Breath - Single Version,Take My Breath,The Weeknd,6M3PsepEj5gyJoIi7Xvr7u,2021-08-05,71,220196,0.747,0.0106,0.7390000000000001,2.22e-05,0.10099999999999999,0.523,-6.007999999999999,0.0487,120.99600000000001,8,4,happy
74,I Did Something Bad,reputation,Taylor Swift,3TcMyNevhQZ35yaA8jHSBq,2017-11-10,0,238253,0.696,0.0679,0.602,2.11e-05,0.0696,0.305,-6.156000000000001,0.159,82.98899999999999,0,4,angry
57,Problem,My Everything (Deluxe),Ariana Grande,6xCNYRfzZtoQRo1xruPmNq,2014-08-22,0,193920,0.66,0.0192,0.805,8.83e-06,0.159,0.625,-5.352,0.153,103.009,1,4,angry
108,I Don't Fuck With You,Dark Sky Paradise,Big Sean,7FYH5AW3bVfZHJIQpq3UOA,2015-02-24,75,284386,0.8240000000000001,0.0362,0.733,0.0,0.325,0.395,-5.474,0.0613,97.97200000000001,1,4,angry
614,7 Days,The Pains Of Growing,Alessia Cara,6qVwzCWDC6Kiatl7v2it7D,2018-11-30,41,208680,0.503,0.214,0.6970000000000001,0.0,0.165,0.7979999999999999,-4.888,0.188,79.157,9,4,depress
634,can you hear me?,can you hear me?,Munn,2OZNEa3tW5HKAaAQqnJope,2021-04-08,61,185600,0.6459999999999999,0.449,0.5760000000000001,0.0,0.342,0.375,-7.827000000000001,0.071,149.821,2,4,depress
679,Below The Sea,Below The Sea,YARA,6Q3Yqx6uIFfSF4uWe6CDzp,2022-07-29,36,252160,0.353,0.992,0.0422,0.92,0.129,0.344,-22.503,0.0367,82.139,7,4,calm
471,Anyone,Anyone,Demi Lovato,18ssFhD04lWo1RzpcohnrG,2020-01-27,55,227813,0.557,0.8759999999999999,0.387,0.0,0.111,0.317,-6.337999999999999,0.0374,129.98,11,4,depress
435,The Best Days (feat. Tabitha),The Best Days (feat. Tabitha),Sam Feldt,140XpWSdJ0jZEbLj9iVnPA,2020-11-20,64,161944,0.667,0.0863,0.8270000000000001,0.0,0.0565,0.573,-5.631,0.0368,107.95,11,4,happy
766,Hort Und Staunt,Hort Und Staunt,Gavin Tempest,2UT4WJfP7O6jpBo4I8n54W,2021-09-08,25,122084,0.293,0.9890000000000001,0.135,0.9359999999999999,0.136,0.27,-22.656,0.0447,84.064,5,4,calm
203,Twinkle Twinkle Little Bitch,Twinkle Twinkle Little Bitch,Leah Kate,6zBqlhWjEhNyH4Z8eUDzMT,2022-06-24,62,156937,0.5710000000000001,0.0151,0.8540000000000001,0.0,0.251,0.6,-4.753,0.125,160.035,7,4,angry
774,Valse Germaine,Valse Germaine,Sacha Hoedemaker,4sKDdeCwy7XPYt1kokcvmB,2021-08-27,24,151796,0.523,0.992,0.0308,0.955,0.105,0.11199999999999999,-25.223000000000003,0.0777,72.642,0,3,calm
368,You Want More,You Want More,Monstrous,5ShdLniLqkoDkdYj75QZZs,2022-09-16,33,197756,0.823,0.312,0.253,0.904,0.107,0.368,-15.469000000000001,0.0463,126.755,0,4,happy
495,Broken Home,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,5TMjhlh25Oitlh3LBKdfMi,2015-10-23,53,220708,0.585,0.128,0.631,0.0,0.105,0.5,-5.522,0.0264,128.001,10,4,depress
673,Mistral,Mistral,DeLange,592I7fjtb5nNIFiI6UphGw,2022-08-12,42,303600,0.359,0.9940000000000001,0.10300000000000001,0.9229999999999999,0.0987,0.193,-25.818,0.0357,139.905,10,1,calm
598,Sweet Little Lies,Sweet Little Lies,bülow,6ZahaGPhyiXTi1pLEtGM6e,2019-02-22,61,175066,0.648,0.22899999999999998,0.727,0.0,0.17,0.6890000000000001,-3.7910000000000004,0.142,160.024,0,4,depress
786,Mathias,Mathias,Jean-François Maljean,2Vu6xpNMamvaO2Cr8ByVgQ,2021-09-17,24,129116,0.353,0.995,0.021,0.903,0.10099999999999999,0.26,-27.214000000000002,0.0414,90.264,7,4,calm
756,Through The Years,Through The Years,AMIMEA,7HfhKgLMnpXMojS2U3rwYS,2021-10-29,22,158000,0.49200000000000005,0.9890000000000001,0.0579,0.961,0.113,0.377,-30.491,0.10800000000000001,127.3,2,4,calm
258,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,0z8hI3OPS8ADPWtoCjjLl6,2021-08-20,82,184104,0.7759999999999999,0.0297,0.8079999999999999,0.000127,0.10300000000000001,0.494,-4.501,0.11699999999999999,123.988,11,4,happy
25,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,78,221360,0.53,0.40700000000000003,0.42200000000000004,0.0,0.107,0.349,-6.2620000000000005,0.0342,119.964,5,4,angry
533,Wanted,Wanted,OneRepublic,6hLkeOMrhZ2CMLBp2of576,2019-09-06,58,136247,0.6679999999999999,0.16399999999999998,0.534,0.0,0.1,0.711,-6.586,0.0677,145.816,1,4,depress
260,OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,6Dy1jexKYriXAVG6evyUTJ,2021-08-13,81,162603,0.787,0.018000000000000002,0.833,0.00747,0.0374,0.7959999999999999,-4.4030000000000005,0.0478,123.97,8,4,happy
463,Say You Won't Let Go,Back from the Edge,James Arthur,5uCax9HTNlzGybIStD3vDh,2016-10-28,85,211466,0.358,0.695,0.557,0.0,0.0902,0.494,-7.398,0.059000000000000004,85.04299999999999,10,4,depress
554,Whataya Want from Me,For Your Entertainment,Adam Lambert,2rDwdvBma1O1eLzo29p2cr,2009-11-23,64,227320,0.44,0.0070599999999999994,0.6829999999999999,0.0,0.0593,0.445,-4.732,0.0489,185.94799999999998,11,4,depress
342,Lovefool,100 Store 90'er Hits,Various Artists,61xSYTjAJuqGvSFvJzvyaV,2016-07-15,8,195981,0.63,0.00778,0.623,1.87e-05,0.15,0.919,-7.45,0.0268,111.809,9,4,happy
687,Sanne,Sanne,Challem,5wen1tv3qCLW7ERokutMhG,2022-07-08,37,136697,0.45,0.966,0.047,0.927,0.284,0.107,-21.584,0.0382,58.855,9,4,calm
441,Feel So Close - Radio Edit,18 Months,Calvin Harris,1gihuPhrLraKYrJMAEONyc,2012-10-29,80,206413,0.7070000000000001,0.0009720000000000001,0.924,0.00703,0.204,0.919,-2.842,0.031,127.93700000000001,7,4,happy
173,Love The Way You Lie,Recovery,Eminem,15JINEqzVMv3SvJTAXAKED,2010-06-18,83,263373,0.7490000000000001,0.24100000000000002,0.925,0.0,0.52,0.6409999999999999,-5.034,0.22699999999999998,86.98899999999999,10,4,angry
626,Falling Up,Falling Up,Dean Lewis,71i3wlanzjflfYz0gkT2W8,2021-03-05,63,206947,0.654,0.648,0.7559999999999999,0.0,0.0995,0.475,-3.594,0.0534,103.551,2,4,depress
498,"fuck, i'm lonely (with Anne-Marie)",~how i'm feeling~,Lauv,09PGubKAMryhOWv1LHpCYz,2020-03-06,71,198973,0.809,0.46,0.547,0.0,0.0543,0.7170000000000001,-7.303999999999999,0.0609,95.012,9,4,depress
83,Woman Like Me (feat. Nicki Minaj),LM5 (Deluxe),Little Mix,222B3aljXx6fFwKmFjuBED,2018-11-16,69,229720,0.754,0.177,0.8540000000000001,0.0,0.0808,0.8,-3.449,0.0608,75.002,5,4,angry
341,break my own heart,break my own heart,Zoe August,1SAMDvRdLBiOnG5rWlofCS,2022-07-08,17,228010,0.7140000000000001,0.077,0.706,0.0,0.24100000000000002,0.772,-8.521,0.0949,128.928,2,4,happy
580,GIRL,GIRL,Maren Morris,0pGXe7umwkcCm01Ipoxp0U,2019-03-08,61,250653,0.44,0.0677,0.7929999999999999,0.0,0.0788,0.447,-3.95,0.0501,143.60299999999998,6,4,depress
420,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,2017-06-30,80,223413,0.893,0.0642,0.745,0.0,0.0943,0.872,-3.105,0.0571,101.01799999999999,11,4,happy
506,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,Green Day,5GorCbAP4aL0EJ16frG2hd,2017-11-17,78,262333,0.496,0.005520000000000001,0.682,2.94e-05,0.0589,0.474,-4.095,0.0294,167.06,8,4,depress
558,Bad Day,Daniel Powter,Daniel Powter,0mUyMawtxj1CJ76kn9gIZK,2005-02-22,76,233640,0.599,0.44799999999999995,0.785,0.00336,0.151,0.52,-4.013,0.0309,140.046,3,4,depress
657,Éteindre la pensée,Éteindre la pensée,Martèn LeGrand,00DCnEaqvzYQLGgHJHazko,2022-08-26,41,114750,0.53,0.993,0.0293,0.9440000000000001,0.11599999999999999,0.16899999999999998,-27.057,0.0321,97.425,3,3,calm
197,I Hate U,I Hate U,SZA,5dXWFMwD7I7zXsInONVl0H,2021-12-03,80,174000,0.535,0.507,0.38799999999999996,0.0,0.11,0.41200000000000003,-9.805,0.155,106.70299999999999,7,5,angry
669,Une Dream,Une Dream,Adelio,3T3nYWuVfSZWhOHJ8DJuZE,2022-08-05,40,148009,0.275,0.988,0.0451,0.9309999999999999,0.134,0.033,-25.831,0.0466,175.14,0,4,calm
620,One Call Away,Nine Track Mind,Charlie Puth,37R0bQOQj5a7DOqh1TGzvB,2016-01-29,72,194453,0.667,0.40299999999999997,0.613,0.0,0.115,0.47,-5.353,0.0344,91.024,1,4,depress
737,SAVED,LETTER,Sofiane Pamart,6nTIYfmH7fs8aWdmhYOSiQ,2022-02-11,43,150160,0.494,0.9490000000000001,0.371,0.8029999999999999,0.0824,0.242,-19.736,0.0555,68.297,7,5,calm
120,Say It Right,Loose,Nelly Furtado,2aI21FnmY7TJVKeMaoQZ0t,2006-01-01,80,223080,0.872,0.0476,0.872,0.00112,0.0543,0.809,-6.327999999999999,0.139,116.948,1,4,angry
315,Dancing in the Moonlight,Dancing In The Moonlight: The Best Of Toploader,Toploader,1FHNctV68GUNLgXclG2DtR,2009-04-22,68,233373,0.639,0.0528,0.845,0.0,0.336,0.871,-3.333,0.0372,119.48,0,4,happy
31,...Ready For It?,...Ready For It?,Taylor Swift,7zgqtptZvhf8GEmdsM2vp2,2017-09-03,0,208198,0.615,0.0665,0.779,0.0,0.155,0.45299999999999996,-6.454,0.135,160.0,2,4,angry
207,go - goddard. Remix,Go (Remixes),Cat Burns,6RZo8T7GY9EoWZXC5i2587,2022-03-25,72,192514,0.728,0.222,0.6890000000000001,6.14e-05,0.107,0.0473,-6.601,0.13,89.973,6,4,angry
602,Pray,Just Like You (Deluxe Edition),Falling In Reverse,3n7QBxRTWSxKMMvduMKUNM,2015-02-24,39,217413,0.47,0.018000000000000002,0.9590000000000001,0.0,0.102,0.263,-3.815,0.13699999999999998,142.067,5,4,depress
59,Rumour Has It,21,Adele,76N7FdzCI9OsiUnzJVLY2m,2011-01-19,0,221426,0.618,0.637,0.753,0.0,0.0905,0.557,-5.05,0.0451,120.041,7,4,angry
106,Really Don't Care,Demi,Demi Lovato,0hPuF2Z5fZjnuwYPvIdPC1,2013-01-01,0,201600,0.703,0.111,0.733,0.0,0.11900000000000001,0.82,-3.5980000000000003,0.0852,121.008,7,4,angry
201,what's your problem?,i used to think i could fly,Tate McRae,3yoIliXhnorEdfTZ93W2YL,2022-05-27,64,167373,0.7240000000000001,0.515,0.5429999999999999,0.0,0.14,0.439,-6.973,0.0786,103.98700000000001,2,4,angry
606,Storm,Who We Are,Lifehouse,3VV530tpZ14TossImxyOeU,2007,44,265893,0.408,0.889,0.29600000000000004,8.62e-05,0.114,0.076,-12.515999999999998,0.0377,107.236,7,4,depress
434,nevermind,sucks to see you doing better (extended),Valley,7HieNXpvYAg4bR7GeA3fxw,2020-12-11,56,176421,0.7609999999999999,0.0741,0.544,2.02e-05,0.139,0.845,-8.037,0.0607,130.925,9,4,happy
478,Not Today,The Pains Of Growing,Alessia Cara,1BGIZCaDu29MK8DsykL7Hb,2018-11-30,48,156546,0.76,0.0972,0.462,5.29e-06,0.0933,0.16899999999999998,-6.04,0.12300000000000001,111.906,6,4,depress
242,Runaway (with Sigala and JP Cooper),Runaway (with Sigala and JP Cooper),R3HAB,6tS1Fm9z3UKuLSxrinY3pC,2021-08-20,62,168196,0.617,0.213,0.7559999999999999,0.0,0.152,0.43200000000000005,-5.811,0.10400000000000001,121.82799999999999,3,4,happy
139,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,6zegtH6XXd2PDPLvy1Y0n2,2019-11-01,70,190066,0.644,0.00237,0.755,7.64e-06,0.0859,0.33399999999999996,-5.325,0.0448,102.861,1,4,angry
476,Warrior,Demi,Demi Lovato,7nCBOm2WiTUPAx3TeG2rZA,2013-01-01,59,231173,0.415,0.868,0.39899999999999997,0.0,0.114,0.196,-6.165,0.0423,146.485,9,4,depress
600,Would It Matter,Awake (Deluxe Edition),Skillet,3yawCOFKiw8TVVdCubX4hu,2009-08-24,47,252280,0.49700000000000005,0.151,0.8190000000000001,0.0,0.10800000000000001,0.276,-4.352,0.0424,126.00200000000001,8,4,depress
49,Bust Your Windows,Fearless,Jazmine Sullivan,56z2qI0gKcPthQF6l8AW3E,2008-09-23,64,266306,0.6829999999999999,0.5379999999999999,0.664,0.0,0.0671,0.866,-4.2330000000000005,0.0332,106.991,5,4,angry
84,Fuck Feelings,It's Not That Deep,Olivia O'Brien,3HzcPKuTJyMmkWDgzswarl,2017-11-17,59,180693,0.813,0.27,0.35100000000000003,0.0,0.177,0.47200000000000003,-6.568,0.0442,104.98100000000001,8,4,angry
666,Heimwee (Homesick),Memorie,Doeke,0gG916yuuf1PrPBVA2tPeI,2022-08-05,32,159672,0.434,0.995,0.0218,0.9490000000000001,0.0821,0.222,-30.99,0.0473,132.08700000000002,8,4,calm
183,Lose You To Love Me,Rare,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,2020-01-10,82,206458,0.488,0.556,0.34299999999999997,0.0,0.21,0.0978,-8.985,0.0436,102.819,4,4,angry
285,Remedy,Remedy,Leony,5wXpoS2j5VYb7V3nK66xDe,2022-01-14,50,147410,0.551,0.0561,0.75,0.0,0.128,0.38299999999999995,-3.2889999999999997,0.145,172.12900000000002,0,4,happy
124,All Cried Out (feat. Alex Newell) - Radio Edit,All Cried Out (feat. Alex Newell) [Radio Edit],Blonde,6n7rJUcwmQDestMYXoSoZF,2015-04-10,55,170716,0.657,0.428,0.757,0.0,0.0728,0.672,-5.257000000000001,0.0584,122.056,0,4,angry
715,Toujours toi,Toujours toi,Jef Martens,6xlvjyBqJaTsvg67KUBIRS,2022-03-31,27,144625,0.431,0.991,0.0769,0.94,0.0916,0.17800000000000002,-26.951,0.0331,120.85700000000001,0,3,calm
517,"Don't Give Up On Me - (From ""Five Feet Apart"")",Naive,Andy Grammer,5A3fPy30SN2wuzrahpcxvV,2019-07-26,75,196187,0.6409999999999999,0.0875,0.537,9.05e-06,0.115,0.0681,-5.452000000000001,0.0282,112.86399999999999,0,4,depress
613,Start,Brightest Blue,Ellie Goulding,6hTkH9PyGLKGK0B9BgFEC8,2020-07-17,22,307493,0.5760000000000001,0.24,0.531,8.290000000000001e-05,0.361,0.342,-8.296,0.0723,79.958,2,4,depress
659,Fantasy,Fantasy,Yonder,06PeB63rVWNGuY7e2QAdvn,2022-08-19,41,246975,0.31,0.868,0.306,0.889,0.11,0.0451,-16.956,0.0348,67.337,6,4,calm
319,Adore You,Fine Line,Harry Styles,3jjujdWJ72nww5eGnfs2E7,2019-12-13,86,207133,0.6759999999999999,0.0237,0.7709999999999999,7.000000000000001e-06,0.102,0.569,-3.675,0.0483,99.04799999999999,8,4,happy
264,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),Camila Cabello,0QBzMgT7NIeoCYy3sJCof1,2022-03-04,88,206070,0.7559999999999999,0.182,0.6970000000000001,0.0,0.33299999999999996,0.956,-6.377000000000001,0.0401,94.99600000000001,8,4,happy
160,Lost Cause,Lost Cause,Billie Eilish,2xdwCJLfKCkat14mlgR26M,2021-06-02,2,212496,0.6709999999999999,0.705,0.336,0.007509999999999999,0.0577,0.518,-8.494,0.24100000000000002,75.051,10,4,angry
279,Stay Awake,FORΞVΞR,Don Diablo,4PFgSzFS2nUmsp3zBav15H,2021-09-10,0,161401,0.657,0.00577,0.727,4.88e-05,0.27,0.35200000000000004,-6.26,0.0488,99.988,0,4,happy
252,Don’t Wake Me Up,Don’t Wake Me Up,Jonas Blue,3LEgGAl9zLcQWGTp7ptqtQ,2022-01-07,77,188894,0.621,0.222,0.747,0.000194,0.147,0.426,-5.084,0.0337,124.015,11,4,happy
175,Bitch (I Said It),Bitch (I Said It),Sody,0ABeME5fOK9X8dfqx6V98C,2021-10-01,58,191462,0.755,0.0834,0.529,2.7699999999999996e-05,0.27,0.228,-6.066,0.0986,112.035,0,4,angry
754,Little Bit,Little Bit,Gavin Tempest,1sdeM3wBtWRTQTdsZ31OZe,2021-10-20,25,127605,0.337,0.986,0.0214,0.937,0.102,0.368,-29.979,0.053,122.53200000000001,1,4,calm
739,It Was in the Coldest Night,It Was in the Coldest Night,Stefan Truyman,2OxaHsWmmGA38l55QN9t9S,2021-12-03,26,131000,0.52,0.995,0.0819,0.929,0.0772,0.5579999999999999,-21.294,0.0716,108.64399999999999,9,4,calm
119,Shut Up And Drive,Good Girl Gone Bad: Reloaded,Rihanna,3m7Fne4xA0bsKzEaWbNucr,2008-06-02,0,212280,0.735,0.00101,0.826,0.129,0.19699999999999998,0.74,-4.902,0.0349,132.964,1,4,angry
393,BED,BED,Joel Corry,0siYMEsGrzzzlWLXK5zJfS,2021-02-26,77,178087,0.6709999999999999,0.0142,0.782,0.00221,0.33299999999999996,0.618,-4.593,0.0341,123.98899999999999,6,4,happy
66,Beggin' On Your Knees (feat. Victoria Justice),Victorious: Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2jXxUK7a6zVPStFSCZqe4G,2010,52,193546,0.623,0.008409999999999999,0.8690000000000001,0.0,0.0771,0.6629999999999999,-3.3760000000000003,0.0481,130.013,5,4,angry
577,Moments,Up All Night,One Direction,3MxJGBnYaP4yQYUv90HLqZ,2012-05-25,63,262640,0.474,0.0283,0.7390000000000001,0.0,0.299,0.253,-4.937,0.0451,149.894,2,4,depress
178,Telepath,Telepath,Conan Gray,3Z39gbqdaGL3WJXBG0gcuE,2021-10-29,73,194973,0.606,0.00298,0.8190000000000001,0.0,0.0702,0.7440000000000001,-4.803999999999999,0.049,75.006,9,4,angry
